Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,Player_link
2011-12,25,UTA,NBA,SF,20,327,10.1,.448,.192,.162,9.7,7.8,8.8,6.9,1.9,0.2,7.8,15.8,,0.2,0.2,0.4,.060,,-1.9,-0.8,-2.6,-0.1,https://www.basketball-reference.com/players/c/carrode01.html
2012-13,26,UTA,NBA,SF,66,1111,15.5,.535,.216,.302,9.1,10.8,9.9,8.7,2.8,1.7,8.5,16.4,,2.0,1.1,3.1,.134,,0.4,0.9,1.3,0.9,https://www.basketball-reference.com/players/c/carrode01.html
2013-14,27,ATL,NBA,SF,73,2341,13.9,.575,.417,.220,5.3,14.5,10.0,8.9,2.3,0.7,10.1,15.2,,3.2,2.6,5.8,.119,,-0.1,0.7,0.7,1.6,https://www.basketball-reference.com/players/c/carrode01.html
2014-15,28,ATL,NBA,SF,70,2189,15.9,.603,.466,.277,5.3,13.8,9.7,8.3,2.2,0.7,9.3,16.9,,4.3,2.8,7.0,.154,,1.2,0.4,1.7,2.0,https://www.basketball-reference.com/players/c/carrode01.html
2015-16,29,TOR,NBA,SF,26,786,11.9,.490,.437,.185,4.6,13.1,8.9,5.5,2.9,0.6,8.8,18.5,,0.2,1.0,1.2,.074,,-0.8,1.1,0.3,0.5,https://www.basketball-reference.com/players/c/carrode01.html
2016-17,30,TOR,NBA,SF,72,1882,11.9,.530,.582,.213,3.8,12.7,8.3,5.7,2.2,1.2,8.2,15.6,,1.7,2.1,3.8,.097,,-0.4,0.4,0.0,1.0,https://www.basketball-reference.com/players/c/carrode01.html
2017-18,31,BRK,NBA,PF,73,2180,14.3,.550,.498,.313,5.1,18.4,11.7,10.5,1.3,1.0,10.3,19.8,,2.3,1.8,4.1,.091,,0.5,-0.4,0.2,1.2,https://www.basketball-reference.com/players/c/carrode01.html
2018-19,32,BRK,NBA,PF,67,1703,12.1,.546,.539,.421,4.2,17.3,10.8,7.2,0.9,0.5,9.7,18.6,,1.5,1.6,3.1,.088,,-0.9,-0.6,-1.5,0.2,https://www.basketball-reference.com/players/c/carrode01.html
2019-20,33,TOT,NBA,"C,SF",24,290,9.1,.515,.500,.636,4.4,15.8,10.1,11.2,1.3,1.5,16.8,14.8,,0.0,0.2,0.3,.045,,-3.1,-0.7,-3.9,-0.1,https://www.basketball-reference.com/players/c/carrode01.html
2019-20,33,SAS,NBA,SF,15,135,4.9,.437,.448,.690,5.6,19.2,12.4,10.1,0.7,1.3,20.9,15.3,,-0.2,0.1,-0.1,-0.036,,-5.9,-1.1,-7.0,-0.2,https://www.basketball-reference.com/players/c/carrode01.html
2019-20,33,HOU,NBA,C,9,155,12.8,.578,.541,.595,3.3,13.0,8.1,12.2,1.8,1.7,13.0,14.3,,0.2,0.2,0.4,.114,,-0.7,-0.4,-1.1,0.0,https://www.basketball-reference.com/players/c/carrode01.html
2003-04,23,TOT,NBA,SG,16,70,3.8,.510,.188,.375,1.6,8.2,4.9,4.6,0.8,0.0,24.4,16.5,,-0.1,0.0,0.0,-0.033,,-6.6,-1.5,-8.2,-0.1,https://www.basketball-reference.com/players/c/carroma01.html
2003-04,23,POR,NBA,SG,13,48,6.2,.547,.273,.182,0.0,7.4,3.7,3.4,0.0,0.0,14.4,13.7,,0.0,0.0,0.0,.011,,-3.9,-2.7,-6.6,-0.1,https://www.basketball-reference.com/players/c/carroma01.html
2003-04,23,SAS,NBA,SG,3,22,-1.5,.444,.000,.800,5.1,10.0,7.6,7.2,2.4,0.0,37.2,22.6,,-0.1,0.0,-0.1,-0.129,,-12.5,1.0,-11.5,-0.1,https://www.basketball-reference.com/players/c/carroma01.html
2004-05,24,CHA,NBA,SG,25,430,14.7,.517,.217,.461,3.3,13.2,8.0,6.8,2.1,0.4,10.4,24.9,,0.4,0.3,0.7,.078,,-0.9,-1.4,-2.3,0.0,https://www.basketball-reference.com/players/c/carroma01.html
2005-06,25,CHA,NBA,SG,78,1275,13.9,.540,.389,.353,2.9,12.0,7.1,4.6,1.9,0.7,8.0,20.8,,1.6,1.0,2.6,.097,,0.0,-0.6,-0.6,0.5,https://www.basketball-reference.com/players/c/carroma01.html
2006-07,26,CHA,NBA,SG,72,1878,14.6,.580,.406,.316,2.1,11.2,6.5,8.2,1.5,0.4,8.9,19.9,,3.4,1.2,4.6,.117,,0.9,-0.6,0.3,1.1,https://www.basketball-reference.com/players/c/carroma01.html
2007-08,27,CHA,NBA,SG,80,2016,10.7,.554,.409,.234,1.9,11.1,6.4,5.8,1.2,0.7,8.2,16.1,,1.9,1.0,3.0,.071,,-1.2,-0.8,-2.0,0.0,https://www.basketball-reference.com/players/c/carroma01.html
2008-09,28,TOT,NBA,SG,55,616,5.5,.451,.310,.146,1.4,12.2,6.8,7.2,1.8,0.8,15.3,16.4,,-0.8,0.7,-0.1,-0.008,,-5.3,0.5,-4.8,-0.4,https://www.basketball-reference.com/players/c/carroma01.html
2008-09,28,CHA,NBA,SG,34,475,7.0,.475,.326,.138,1.3,12.9,7.2,8.4,2.1,0.9,15.1,17.1,,-0.5,0.6,0.1,.015,,-4.5,1.3,-3.3,-0.2,https://www.basketball-reference.com/players/c/carroma01.html
2008-09,28,DAL,NBA,SG,21,141,0.5,.351,.242,.182,1.6,9.7,5.7,2.9,1.1,0.5,16.4,13.9,,-0.3,0.1,-0.2,-0.084,,-7.9,-2.0,-9.9,-0.3,https://www.basketball-reference.com/players/c/carroma01.html
2009-10,29,DAL,NBA,SG,25,121,7.1,.437,.380,.120,3.8,7.5,5.7,7.7,2.1,0.0,11.7,22.7,,-0.2,0.1,-0.1,-0.029,,-6.1,-1.5,-7.6,-0.2,https://www.basketball-reference.com/players/c/carroma01.html
2010-11,30,CHA,NBA,SG,54,582,12.2,.530,.231,.261,2.5,11.7,7.1,6.9,1.6,0.8,9.4,19.8,,0.3,0.5,0.8,.062,,-1.9,-0.8,-2.7,-0.1,https://www.basketball-reference.com/players/c/carroma01.html
2011-12,31,CHA,NBA,SG,53,596,5.6,.409,.274,.242,1.5,10.0,5.6,10.6,1.4,0.9,12.1,15.3,,-0.7,0.1,-0.6,-0.051,,-5.9,-1.5,-7.4,-0.8,https://www.basketball-reference.com/players/c/carroma01.html
2012-13,32,CHA,NBA,SG,1,6,2.9,,,,0.0,0.0,0.0,23.4,0.0,0.0,,0.0,,0.0,0.0,0.0,.029,,-6.8,-3.2,-10.0,0.0,https://www.basketball-reference.com/players/c/carroma01.html
2018-19,23,MEM,NBA,PG,39,577,7.8,.432,.551,.173,2.7,10.3,6.4,17.4,2.2,1.8,14.2,18.0,,-0.7,0.7,0.0,-0.003,,-4.1,0.1,-4.0,-0.3,https://www.basketball-reference.com/players/c/carteje01.html
2019-20,24,PHO,NBA,PG,58,945,11.3,.563,.601,.111,3.5,10.5,6.9,11.9,2.4,1.6,11.2,12.9,,0.8,1.0,1.8,.093,,-0.7,1.3,0.6,0.6,https://www.basketball-reference.com/players/c/carteje01.html
2003-04,27,TOT,NBA,SG,10,110,5.8,.479,.314,.571,2.0,9.5,5.7,5.8,0.0,0.0,17.0,21.7,,-0.1,0.0,0.0,-0.014,,-4.8,-3.2,-8.0,-0.2,https://www.basketball-reference.com/players/c/cartema01.html
2003-04,27,LAL,NBA,SG,4,50,7.1,.571,.214,.857,0.0,6.9,3.4,6.0,0.0,0.0,23.7,22.7,,0.0,0.0,0.0,.010,,-5.5,-3.1,-8.6,-0.1,https://www.basketball-reference.com/players/c/cartema01.html
2003-04,27,NOH,NBA,SG,6,60,4.8,.408,.381,.381,3.7,11.7,7.6,5.6,0.0,0.0,10.9,20.9,,-0.1,0.0,0.0,-0.035,,-4.3,-3.3,-7.5,-0.1,https://www.basketball-reference.com/players/c/cartema01.html
2018-19,19,CHI,NBA,C,44,1110,15.2,.541,.086,.302,8.4,21.8,15.0,10.7,1.1,4.5,13.4,19.1,,0.7,1.2,1.9,.080,,-2.2,0.6,-1.6,0.1,https://www.basketball-reference.com/players/c/cartewe01.html
2019-20,20,CHI,NBA,C,43,1256,15.5,.590,.085,.443,11.6,24.6,17.8,6.0,1.3,2.7,14.9,16.4,,1.7,1.6,3.3,.127,,-2.1,-0.3,-2.4,-0.1,https://www.basketball-reference.com/players/c/cartewe01.html
2013-14,22,PHI,NBA,PG,70,2414,15.5,.480,.197,.348,4.3,15.6,9.8,30.2,2.6,1.4,16.9,25.7,,-0.8,2.1,1.3,.026,,-0.2,-0.2,-0.5,0.9,https://www.basketball-reference.com/players/c/cartemi01.html
2014-15,23,TOT,NBA,PG,66,2149,14.1,.461,.166,.317,3.2,15.3,9.0,37.3,2.6,1.1,19.5,26.7,,-2.1,2.9,0.8,.017,,-1.3,0.3,-1.1,0.5,https://www.basketball-reference.com/players/c/cartemi01.html
2014-15,23,PHI,NBA,PG,41,1391,12.8,.444,.205,.298,3.2,17.3,9.9,40.9,2.2,1.0,20.1,27.1,,-2.1,1.6,-0.5,-0.017,,-1.7,-0.4,-2.0,0.0,https://www.basketball-reference.com/players/c/cartemi01.html
2014-15,23,MIL,NBA,PG,25,758,16.3,.496,.091,.354,3.2,11.7,7.5,30.8,3.4,1.3,18.2,25.8,,0.0,1.3,1.3,.080,,-0.8,1.4,0.6,0.5,https://www.basketball-reference.com/players/c/cartemi01.html
2015-16,24,MIL,NBA,PG,54,1649,13.9,.497,.099,.292,3.4,15.7,9.6,26.6,2.5,2.1,19.6,21.3,,-0.4,1.6,1.2,.035,,-1.4,0.6,-0.7,0.5,https://www.basketball-reference.com/players/c/cartemi01.html
2016-17,25,CHI,NBA,PG,45,846,9.9,.437,.209,.252,3.0,16.6,9.8,20.0,2.3,2.2,16.3,20.9,,-1.0,1.3,0.2,.013,,-4.5,1.3,-3.2,-0.3,https://www.basketball-reference.com/players/c/cartemi01.html
2017-18,26,CHO,NBA,PG,52,835,10.8,.446,.258,.389,4.7,13.3,8.9,19.4,2.6,2.3,16.2,16.6,,-0.2,1.1,0.9,.050,,-3.3,1.8,-1.5,0.1,https://www.basketball-reference.com/players/c/cartemi01.html
2018-19,27,TOT,NBA,PG,28,372,14.7,.458,.309,.431,5.4,15.0,10.1,26.5,2.6,3.4,12.0,19.4,,0.2,0.6,0.8,.099,,-1.4,2.2,0.8,0.3,https://www.basketball-reference.com/players/c/cartemi01.html
2018-19,27,HOU,NBA,PG,16,145,12.7,.476,.311,.426,2.2,7.8,5.0,22.7,3.0,3.5,12.1,24.7,,0.0,0.2,0.1,.044,,-2.8,1.2,-1.6,0.0,https://www.basketball-reference.com/players/c/cartemi01.html
2018-19,27,ORL,NBA,PG,12,227,16.1,.440,.306,.435,7.4,19.6,13.5,28.9,2.4,3.3,11.9,16.1,,0.2,0.4,0.6,.134,,-0.5,2.9,2.4,0.3,https://www.basketball-reference.com/players/c/cartemi01.html
2019-20,28,ORL,NBA,SG,45,833,15.3,.535,.288,.365,5.8,13.5,9.5,19.1,2.9,2.4,14.7,18.3,,0.7,1.2,1.9,.111,,-1.5,1.6,0.1,0.5,https://www.basketball-reference.com/players/c/cartemi01.html
2017-18,23,LAL,NBA,PG,37,562,8.7,.519,.371,.259,2.9,9.4,6.2,17.8,2.0,1.4,24.5,12.9,,-0.1,0.6,0.5,.041,,-3.8,0.9,-2.9,-0.1,https://www.basketball-reference.com/players/c/carusal01.html
2018-19,24,LAL,NBA,PG,25,531,13.9,.569,.289,.370,4.0,9.0,6.5,19.7,2.1,1.4,17.3,19.0,,0.5,0.6,1.0,.093,,-1.0,0.7,-0.2,0.2,https://www.basketball-reference.com/players/c/carusal01.html
2019-20,25,LAL,NBA,PG,64,1175,10.8,.525,.412,.323,1.6,9.8,5.7,13.6,2.8,1.4,13.8,13.8,,0.5,1.8,2.3,.095,,-2.6,2.4,-0.2,0.5,https://www.basketball-reference.com/players/c/carusal01.html
2009-10,21,SAC,NBA,SF,77,1931,13.0,.529,.302,.259,4.4,16.5,10.4,7.7,1.4,0.6,11.6,19.4,,1.1,1.4,2.5,.063,,-0.3,-0.8,-1.1,0.4,https://www.basketball-reference.com/players/c/casspom01.html
2010-11,22,SAC,NBA,SF,71,1702,11.7,.517,.452,.185,4.8,16.0,10.3,6.6,1.6,0.6,10.3,16.7,,1.1,1.3,2.5,.069,,-0.1,-0.4,-0.6,0.6,https://www.basketball-reference.com/players/c/casspom01.html
2011-12,23,CLE,NBA,SF,65,1341,11.2,.499,.408,.262,5.1,14.5,9.7,8.4,1.5,1.2,12.2,17.6,,0.6,0.6,1.2,.044,,-1.3,-0.9,-2.2,-0.1,https://www.basketball-reference.com/players/c/casspom01.html
2012-13,24,CLE,NBA,SF,43,503,12.9,.486,.475,.256,4.4,22.7,13.1,8.8,2.6,1.9,11.0,17.7,,0.1,0.6,0.7,.064,,-0.8,0.7,-0.1,0.2,https://www.basketball-reference.com/players/c/casspom01.html
2013-14,25,HOU,NBA,PF,71,1283,12.9,.528,.429,.298,5.1,16.8,11.3,10.5,1.7,0.8,13.4,18.3,,1.0,1.4,2.4,.091,,-0.4,0.0,-0.3,0.5,https://www.basketball-reference.com/players/c/casspom01.html
2014-15,26,SAC,NBA,SF,67,1416,14.4,.580,.204,.447,4.5,15.9,10.4,11.8,1.1,0.5,14.7,18.7,,2.0,0.6,2.7,.091,,0.3,-1.1,-0.8,0.4,https://www.basketball-reference.com/players/c/casspom01.html
2015-16,27,SAC,NBA,PF,69,1880,13.9,.587,.441,.256,3.4,20.1,11.8,7.5,1.4,0.7,12.0,17.8,,2.1,1.5,3.6,.092,,0.4,-0.2,0.1,1.0,https://www.basketball-reference.com/players/c/casspom01.html
2016-17,28,TOT,NBA,PF,36,643,10.0,.526,.262,.177,4.9,15.2,10.1,8.6,1.8,0.4,14.1,14.4,,0.1,0.4,0.5,.038,,-2.6,-0.5,-3.2,-0.2,https://www.basketball-reference.com/players/c/casspom01.html
2016-17,28,SAC,NBA,PF,22,397,11.4,.511,.248,.179,5.9,20.2,13.1,10.1,1.3,0.2,11.9,16.3,,0.1,0.3,0.4,.043,,-1.8,-0.9,-2.6,-0.1,https://www.basketball-reference.com/players/c/casspom01.html
2016-17,28,NOP,NBA,PF,1,24,10.0,.667,.444,.000,4.4,4.4,4.4,0.0,0.0,0.0,18.2,20.3,,0.0,0.0,0.0,.015,,-2.0,-3.3,-5.3,0.0,https://www.basketball-reference.com/players/c/casspom01.html
2016-17,28,MIN,NBA,PF,13,222,7.5,.542,.263,.211,3.1,7.5,5.3,6.8,3.0,0.8,19.4,10.3,,0.0,0.2,0.1,.032,,-4.3,0.4,-3.9,-0.1,https://www.basketball-reference.com/players/c/casspom01.html
2017-18,29,GSW,NBA,SF,53,740,15.5,.632,.106,.333,4.9,24.0,15.1,9.5,1.2,2.0,13.5,16.3,,1.2,1.0,2.2,.141,,-0.9,0.0,-0.9,0.2,https://www.basketball-reference.com/players/c/casspom01.html
2018-19,30,MEM,NBA,SF,36,520,15.7,.606,.267,.360,3.6,21.5,12.4,8.1,1.9,1.6,11.0,18.0,,0.6,0.7,1.3,.119,,-0.3,0.7,0.4,0.3,https://www.basketball-reference.com/players/c/casspom01.html
2015-16,22,SAC,NBA,C,66,1412,15.3,.588,.006,.369,10.3,16.6,13.5,3.8,1.6,3.8,10.5,13.2,,2.4,1.4,3.8,.130,,-0.8,0.1,-0.8,0.4,https://www.basketball-reference.com/players/c/caulewi01.html
2016-17,23,SAC,NBA,C,75,1421,16.3,.558,.004,.314,7.0,20.4,13.8,9.4,1.9,2.8,11.2,19.7,,1.4,1.5,2.9,.100,,-1.2,0.2,-1.0,0.3,https://www.basketball-reference.com/players/c/caulewi01.html
2017-18,24,SAC,NBA,C,73,2044,17.6,.529,.016,.320,7.0,22.0,14.2,13.7,1.9,3.1,11.0,21.8,,1.7,2.2,3.9,.092,,-0.4,0.3,-0.1,1.0,https://www.basketball-reference.com/players/c/caulewi01.html
2018-19,25,SAC,NBA,C,81,2213,18.0,.566,.003,.343,8.2,23.7,15.8,12.3,2.0,2.0,9.0,17.5,,3.8,2.9,6.7,.146,,0.2,1.1,1.2,1.8,https://www.basketball-reference.com/players/c/caulewi01.html
2019-20,26,TOT,NBA,C,54,1097,17.0,.589,.003,.219,8.0,23.3,15.5,9.9,2.1,5.0,10.8,14.4,,1.5,1.5,2.9,.128,,-1.2,1.7,0.5,0.7,https://www.basketball-reference.com/players/c/caulewi01.html
2019-20,26,GSW,NBA,C,41,940,16.2,.573,.000,.222,7.9,22.0,14.7,9.9,2.3,4.8,11.0,14.4,,1.0,1.2,2.2,.113,,-1.6,1.6,0.0,0.5,https://www.basketball-reference.com/players/c/caulewi01.html
2019-20,26,DAL,NBA,C,13,157,22.2,.684,.022,.200,8.8,31.0,20.1,9.6,1.2,6.0,9.3,14.7,,0.5,0.3,0.7,.222,,0.9,2.2,3.1,0.2,https://www.basketball-reference.com/players/c/caulewi01.html
2018-19,23,ORL,NBA,PG,4,16,30.7,.625,.375,.000,6.6,13.6,10.0,42.5,3.1,0.0,0.0,21.8,,0.1,0.0,0.1,.347,,9.6,3.7,13.3,0.1,https://www.basketball-reference.com/players/c/caupatr01.html
2017-18,23,ATL,NBA,PF,39,518,13.0,.567,.586,.138,9.7,17.7,13.7,7.8,0.8,0.7,8.0,14.8,,0.9,0.3,1.2,.109,,-0.4,-1.5,-1.9,0.0,https://www.basketball-reference.com/players/c/cavanty01.html
2018-19,24,UTA,NBA,PF,11,39,5.0,.414,.500,.200,8.5,13.6,11.1,3.4,0.0,0.0,8.4,13.0,,0.0,0.0,0.0,.026,,-5.3,-3.1,-8.4,-0.1,https://www.basketball-reference.com/players/c/cavanty01.html
2004-05,24,LAC,NBA,PG,36,433,6.5,.409,.392,.192,1.1,7.3,4.3,18.6,1.6,0.0,15.0,17.0,,-0.5,0.2,-0.2,-0.025,,-3.9,-1.4,-5.3,-0.4,https://www.basketball-reference.com/players/c/chalmli01.html
2008-09,22,MIA,NBA,PG,82,2626,13.3,.548,.470,.292,1.7,8.8,5.2,23.5,3.3,0.2,18.1,16.3,,2.1,3.1,5.2,.095,,-1.4,1.1,-0.4,1.0,https://www.basketball-reference.com/players/c/chalmma01.html
2009-10,23,MIA,NBA,PG,73,1807,10.7,.519,.520,.242,1.6,7.1,4.4,21.0,2.7,0.5,19.7,16.3,,0.3,2.4,2.7,.072,,-2.3,1.1,-1.3,0.3,https://www.basketball-reference.com/players/c/chalmma01.html
2010-11,24,MIA,NBA,PG,70,1579,10.3,.538,.595,.160,1.0,9.5,5.5,16.8,2.5,0.3,18.0,15.0,,0.7,2.3,2.9,.089,,-2.3,1.5,-0.8,0.5,https://www.basketball-reference.com/players/c/chalmma01.html
2011-12,25,MIA,NBA,PG,64,1825,13.0,.578,.522,.203,1.1,9.8,5.6,19.0,2.8,0.5,20.7,17.4,,1.5,2.8,4.3,.112,,-0.8,1.2,0.4,1.1,https://www.basketball-reference.com/players/c/chalmma01.html
2012-13,26,MIA,NBA,PG,77,2068,13.3,.576,.569,.212,1.2,8.6,5.1,19.4,3.0,0.5,17.1,16.1,,2.6,2.5,5.2,.120,,-0.5,0.9,0.4,1.3,https://www.basketball-reference.com/players/c/chalmma01.html
2013-14,27,MIA,NBA,PG,73,2178,14.0,.567,.404,.291,2.5,9.6,6.2,24.3,2.9,0.6,20.4,17.4,,2.4,2.5,4.8,.106,,-0.3,0.5,0.2,1.2,https://www.basketball-reference.com/players/c/chalmma01.html
2014-15,28,MIA,NBA,PG,80,2368,11.7,.521,.374,.401,1.2,9.0,5.2,21.0,2.7,0.4,18.2,18.9,,0.8,2.0,2.8,.056,,-2.6,0.1,-2.5,-0.3,https://www.basketball-reference.com/players/c/chalmma01.html
2015-16,29,TOT,NBA,PG,61,1373,17.3,.561,.336,.590,1.9,11.5,6.5,26.6,3.3,0.9,16.4,21.9,,2.3,1.5,3.8,.132,,0.0,1.3,1.3,1.2,https://www.basketball-reference.com/players/c/chalmma01.html
2015-16,29,MIA,NBA,PG,6,120,9.5,.437,.344,.406,1.0,11.9,6.6,22.3,3.4,0.6,19.3,17.8,,-0.1,0.2,0.1,.038,,-5.3,3.2,-2.0,0.0,https://www.basketball-reference.com/players/c/chalmma01.html
2015-16,29,MEM,NBA,PG,55,1253,18.0,.570,.335,.604,2.0,11.4,6.5,27.0,3.3,0.9,16.2,22.3,,2.4,1.3,3.7,.141,,0.6,1.1,1.7,1.2,https://www.basketball-reference.com/players/c/chalmma01.html
2017-18,31,MEM,NBA,PG,66,1421,10.4,.503,.431,.312,1.0,12.0,6.4,21.5,2.8,0.9,18.8,19.6,,-0.6,1.3,0.6,.021,,-3.7,0.5,-3.2,-0.4,https://www.basketball-reference.com/players/c/chalmma01.html
2007-08,20,NYK,NBA,SF,35,685,11.7,.480,.124,.223,6.1,15.3,10.6,8.1,1.1,1.8,9.2,19.2,,0.2,0.4,0.5,.038,,-2.9,-1.1,-4.0,-0.3,https://www.basketball-reference.com/players/c/chandwi01.html
2008-09,21,NYK,NBA,SF,82,2735,12.9,.515,.298,.204,3.5,14.7,8.9,9.9,1.3,2.0,10.8,20.5,,1.0,2.1,3.1,.054,,-1.0,0.0,-1.0,0.7,https://www.basketball-reference.com/players/c/chandwi01.html
2009-10,22,NYK,NBA,SG,65,2320,13.7,.534,.174,.186,4.5,12.7,8.5,9.8,1.0,1.6,10.4,20.2,,1.8,0.9,2.7,.057,,-1.0,-1.1,-2.1,0.0,https://www.basketball-reference.com/players/c/chandwi01.html
2010-11,23,TOT,NBA,SF,72,2401,14.6,.537,.336,.169,3.6,15.9,9.7,8.1,1.0,2.9,9.2,20.9,,2.1,1.9,3.9,.079,,0.2,-0.4,-0.2,1.1,https://www.basketball-reference.com/players/c/chandwi01.html
2010-11,23,NYK,NBA,SF,51,1759,15.7,.548,.344,.167,4.0,15.8,9.8,8.1,1.0,2.9,8.1,21.0,,2.3,1.2,3.4,.094,,0.8,-0.8,0.0,0.9,https://www.basketball-reference.com/players/c/chandwi01.html
2010-11,23,DEN,NBA,SF,21,642,11.6,.505,.311,.174,2.4,16.1,9.4,8.3,1.1,2.8,12.5,20.6,,-0.2,0.7,0.5,.037,,-1.5,0.7,-0.8,0.2,https://www.basketball-reference.com/players/c/chandwi01.html
2011-12,24,DEN,NBA,SF,8,215,9.0,.445,.152,.152,3.4,18.4,11.1,12.0,1.4,2.2,17.6,21.2,,-0.3,0.2,-0.1,-0.021,,-3.6,-1.0,-4.6,-0.1,https://www.basketball-reference.com/players/c/chandwi01.html
2012-13,25,DEN,NBA,PF,43,1079,16.6,.556,.277,.244,4.8,17.6,11.3,8.3,2.1,0.9,10.6,22.7,,1.8,1.3,3.1,.137,,0.7,-0.1,0.5,0.7,https://www.basketball-reference.com/players/c/chandwi01.html
2013-14,26,DEN,NBA,SF,62,1927,12.4,.526,.476,.206,3.2,13.3,8.2,9.3,1.2,1.2,8.9,19.5,,1.8,1.2,3.1,.076,,-0.1,-0.6,-0.8,0.6,https://www.basketball-reference.com/players/c/chandwi01.html
2014-15,27,DEN,NBA,SF,78,2471,13.2,.523,.416,.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,,2.1,1.5,3.6,.071,,0.2,-0.7,-0.6,0.9,https://www.basketball-reference.com/players/c/chandwi01.html
2016-17,29,DEN,NBA,SF,71,2197,14.9,.545,.347,.207,5.2,17.8,11.6,9.8,1.1,1.1,10.0,22.0,,2.4,1.1,3.5,.077,,0.5,-1.5,-1.0,0.5,https://www.basketball-reference.com/players/c/chandwi01.html
2017-18,30,DEN,NBA,SF,74,2346,10.9,.542,.390,.181,4.9,14.1,9.6,9.4,0.9,1.4,11.9,14.3,,2.1,1.2,3.3,.067,,-1.0,-1.1,-2.1,-0.1,https://www.basketball-reference.com/players/c/chandwi01.html
2018-19,31,TOT,NBA,"PF,SF",51,1177,8.5,.537,.579,.092,4.4,14.6,9.7,9.1,1.0,1.4,13.9,11.8,,0.5,1.0,1.5,.062,,-2.3,-0.5,-2.8,-0.2,https://www.basketball-reference.com/players/c/chandwi01.html
2018-19,31,PHI,NBA,PF,36,951,9.1,.561,.570,.087,5.0,13.4,9.4,9.9,1.1,1.5,15.4,11.2,,0.6,0.9,1.5,.074,,-1.8,-0.2,-2.0,0.0,https://www.basketball-reference.com/players/c/chandwi01.html
2018-19,31,LAC,NBA,SF,15,226,5.8,.463,.606,.106,1.9,19.5,11.0,5.9,0.6,1.1,9.2,14.2,,-0.1,0.2,0.0,.009,,-4.5,-1.6,-6.1,-0.2,https://www.basketball-reference.com/players/c/chandwi01.html
2019-20,32,BRK,NBA,PF,35,734,7.4,.531,.661,.126,1.6,18.5,10.2,7.3,1.0,1.4,15.0,12.9,,-0.1,0.9,0.7,.046,,-3.8,1.0,-2.7,-0.1,https://www.basketball-reference.com/players/c/chandwi01.html
2018-19,23,CHO,NBA,PG,1,8,2.0,.333,.000,.000,0.0,0.0,0.0,17.7,0.0,0.0,0.0,16.2,,0.0,0.0,0.0,-0.080,,-8.5,-6.0,-14.6,0.0,https://www.basketball-reference.com/players/c/chealjo01.html
2019-20,24,CHO,NBA,PG,4,33,-2.9,.127,.571,.286,0.0,0.0,0.0,3.9,6.1,0.0,20.2,13.2,,-0.2,0.0,-0.1,-0.188,,-14.3,1.7,-12.5,-0.1,https://www.basketball-reference.com/players/c/chealjo01.html
2019-20,24,NOP,NBA,PF,4,51,6.7,.667,.111,.000,6.2,12.5,9.4,7.7,0.9,1.6,30.8,10.4,,0.0,0.0,0.0,.034,,-6.5,-0.6,-7.1,-0.1,https://www.basketball-reference.com/players/c/cheatzy01.html
2014-15,23,CLE,NBA,PG,8,69,5.8,.347,.474,.316,1.7,6.6,4.2,16.4,4.5,1.1,15.6,16.8,,-0.1,0.1,0.0,-0.021,,-7.5,1.5,-6.0,-0.1,https://www.basketball-reference.com/players/c/cherrwi01.html
2004-05,21,ATL,NBA,SG,80,2376,15.2,.543,.087,.360,9.1,14.8,11.8,10.4,1.6,1.1,12.5,16.0,,3.7,0.9,4.6,.093,,0.4,-1.0,-0.6,0.8,https://www.basketball-reference.com/players/c/childjo01.html
2005-06,22,ATL,NBA,SF,74,2249,15.8,.626,.129,.399,7.0,13.9,10.3,9.4,2.0,1.3,14.6,14.0,,4.6,1.1,5.7,.121,,1.3,-0.1,1.2,1.8,https://www.basketball-reference.com/players/c/childjo01.html
2006-07,23,ATL,NBA,SG,55,2024,16.2,.586,.149,.405,7.2,13.1,10.1,10.8,1.5,1.4,11.6,15.7,,4.1,1.4,5.5,.130,,1.9,-0.2,1.7,1.9,https://www.basketball-reference.com/players/c/childjo01.html
2007-08,24,ATL,NBA,SF,76,2274,17.8,.647,.105,.480,9.0,10.2,9.6,8.5,1.6,1.4,12.4,15.8,,6.0,1.5,7.6,.160,,2.3,-0.3,2.0,2.3,https://www.basketball-reference.com/players/c/childjo01.html
2010-11,27,PHO,NBA,SG,54,894,13.0,.567,.075,.276,8.9,11.1,10.0,7.0,1.9,1.9,15.5,14.3,,0.8,0.6,1.4,.076,,-0.6,0.1,-0.5,0.3,https://www.basketball-reference.com/players/c/childjo01.html
2011-12,28,PHO,NBA,SF,34,491,11.1,.501,.242,.020,7.2,14.6,10.9,10.0,1.5,0.9,8.3,10.1,,0.6,0.4,0.9,.092,,-1.0,0.7,-0.2,0.2,https://www.basketball-reference.com/players/c/childjo01.html
2012-13,29,BRK,NBA,SF,14,100,7.0,.320,.143,.095,7.0,10.7,8.9,7.3,1.1,1.5,0.0,10.1,,0.0,0.1,0.1,.029,,-2.7,-0.6,-3.3,0.0,https://www.basketball-reference.com/players/c/childjo01.html
