Season,Age,Tm,Lg,Pos,G,MP,PG%_Position Estimate,SG%_Position Estimate,SF%_Position Estimate,PF%_Position Estimate,C%_Position Estimate,OnCourt_+/- Per 100 Poss.,On-Off_+/- Per 100 Poss.,BadPass_Turnovers,LostBall_Turnovers,Shoot_Fouls Committed,Off._Fouls Committed,Shoot_Fouls Drawn,Off._Fouls Drawn,PGA_Misc.,And1_Misc.,Blkd_Misc.,Player_link
2011-12,25,UTA,NBA,SF,20,327,,61%,38%,,,+1.1,+0.6,6,2,19,1,7,0,31,0,12,https://www.basketball-reference.com/players/c/carrode01.html
2012-13,26,UTA,NBA,SF,66,1111,,49%,51%,,,+6.4,+9.2,18,4,35,3,35,7,135,7,25,https://www.basketball-reference.com/players/c/carrode01.html
2013-14,27,ATL,NBA,SF,73,2341,,1%,95%,4%,,+3.8,+10.0,30,24,65,16,66,17,323,17,35,https://www.basketball-reference.com/players/c/carrode01.html
2014-15,28,ATL,NBA,SF,70,2189,,,99%,1%,,+5.5,-0.9,35,20,79,10,75,11,283,18,39,https://www.basketball-reference.com/players/c/carrode01.html
2015-16,29,TOR,NBA,SF,26,786,,1%,81%,19%,,+3.1,-2.2,11,12,27,2,19,6,66,3,18,https://www.basketball-reference.com/players/c/carrode01.html
2016-17,30,TOR,NBA,SF,72,1882,,,73%,27%,,+3.2,-2.5,25,17,62,8,52,9,175,5,28,https://www.basketball-reference.com/players/c/carrode01.html
2017-18,31,BRK,NBA,PF,73,2180,,,16%,77%,7%,-2.0,+4.2,34,34,71,13,92,8,362,26,56,https://www.basketball-reference.com/players/c/carrode01.html
2018-19,32,BRK,NBA,PF,67,1703,,,23%,72%,5%,+2.0,+3.8,25,28,49,10,97,10,205,14,33,https://www.basketball-reference.com/players/c/carrode01.html
2019-20,33,TOT,NBA,"C,SF",24,290,,1%,60%,39%,,+0.2,-0.8,6,5,16,4,20,2,65,2,4,https://www.basketball-reference.com/players/c/carrode01.html
2019-20,33,SAS,NBA,SF,15,135,,,73%,27%,,+7.2,+8.7,4,1,8,4,10,0,26,0,2,https://www.basketball-reference.com/players/c/carrode01.html
2019-20,33,HOU,NBA,C,9,155,,2%,49%,49%,,-5.6,-9.0,2,4,8,0,10,2,39,2,2,https://www.basketball-reference.com/players/c/carrode01.html
2003-04,23,TOT,NBA,SG,16,70,2%,66%,32%,,,-16.8,-20.3,4,0,1,1,2,,4,0,1,https://www.basketball-reference.com/players/c/carroma01.html
2003-04,23,POR,NBA,SG,13,48,3%,67%,30%,,,-35.5,-34.3,2,0,1,0,0,,2,0,1,https://www.basketball-reference.com/players/c/carroma01.html
2003-04,23,SAS,NBA,SG,3,22,,65%,36%,,,+21.3,+13.2,2,0,0,1,2,,2,0,0,https://www.basketball-reference.com/players/c/carroma01.html
2004-05,24,CHA,NBA,SG,25,430,,54%,45%,1%,,+2.1,+9.5,5,16,16,3,30,,37,6,12,https://www.basketball-reference.com/players/c/carroma01.html
2005-06,25,CHA,NBA,SG,78,1275,1%,83%,16%,,,-2.3,+3.1,21,16,63,7,63,9,76,14,28,https://www.basketball-reference.com/players/c/carroma01.html
2006-07,26,CHA,NBA,SG,72,1878,3%,87%,10%,,,-3.1,+1.4,22,19,79,15,61,11,203,15,37,https://www.basketball-reference.com/players/c/carroma01.html
2007-08,27,CHA,NBA,SG,80,2016,3%,79%,19%,,,-3.0,+3.9,26,14,96,10,40,12,162,8,42,https://www.basketball-reference.com/players/c/carroma01.html
2008-09,28,TOT,NBA,SG,55,616,1%,67%,32%,,,-11.4,-13.0,12,12,29,3,9,4,57,4,4,https://www.basketball-reference.com/players/c/carroma01.html
2008-09,28,CHA,NBA,SG,34,475,,61%,39%,,,-8.9,-8.6,11,8,25,2,6,3,50,4,4,https://www.basketball-reference.com/players/c/carroma01.html
2008-09,28,DAL,NBA,SG,21,141,5%,85%,11%,,,-19.5,-22.7,1,4,4,1,3,1,7,0,0,https://www.basketball-reference.com/players/c/carroma01.html
2009-10,29,DAL,NBA,SG,25,121,,26%,64%,10%,,-6.6,-9.8,2,4,8,1,2,0,12,0,1,https://www.basketball-reference.com/players/c/carroma01.html
2010-11,30,CHA,NBA,SG,54,582,,81%,19%,,,-6.6,-2.4,10,7,25,3,24,1,52,10,15,https://www.basketball-reference.com/players/c/carroma01.html
2011-12,31,CHA,NBA,SG,53,596,,90%,8%,1%,,-13.7,+2.4,13,6,23,4,16,7,84,3,14,https://www.basketball-reference.com/players/c/carroma01.html
2012-13,32,CHA,NBA,SG,1,6,,100%,,,,-20.0,-9.9,0,0,0,0,0,0,2,0,0,https://www.basketball-reference.com/players/c/carroma01.html
2018-19,23,MEM,NBA,PG,39,577,83%,17%,,,,-7.9,-6.2,16,8,24,5,11,1,165,2,6,https://www.basketball-reference.com/players/c/carteje01.html
2019-20,24,PHO,NBA,PG,58,945,100%,,,,,+1.2,+1.0,15,6,47,3,7,9,201,2,11,https://www.basketball-reference.com/players/c/carteje01.html
2003-04,27,TOT,NBA,SG,10,110,7%,88%,5%,,,+3.0,+1.2,2,4,3,1,6,,8,0,4,https://www.basketball-reference.com/players/c/cartema01.html
2003-04,27,LAL,NBA,SG,4,50,16%,80%,5%,,,+1.0,-3.0,1,4,3,1,3,,4,0,2,https://www.basketball-reference.com/players/c/cartema01.html
2003-04,27,NOH,NBA,SG,6,60,,95%,5%,,,+4.6,+5.0,1,0,0,0,3,,4,0,2,https://www.basketball-reference.com/players/c/cartema01.html
2018-19,19,CHI,NBA,C,44,1110,,,,1%,99%,-13.8,-7.2,20,18,70,19,44,5,195,14,28,https://www.basketball-reference.com/players/c/cartewe01.html
2019-20,20,CHI,NBA,C,43,1256,,,,,100%,-0.9,+4.0,17,23,83,22,66,10,132,10,32,https://www.basketball-reference.com/players/c/cartewe01.html
2013-14,22,PHI,NBA,PG,70,2414,97%,3%,,,,-9.3,+3.6,144,65,83,18,147,23,1017,37,110,https://www.basketball-reference.com/players/c/cartemi01.html
2014-15,23,TOT,NBA,PG,66,2149,91%,9%,,,,-4.2,+0.2,133,86,59,17,110,24,1018,23,71,https://www.basketball-reference.com/players/c/cartemi01.html
2014-15,23,PHI,NBA,PG,41,1391,99%,1%,,,,-9.7,-0.4,90,63,38,11,68,13,704,14,42,https://www.basketball-reference.com/players/c/cartemi01.html
2014-15,23,MIL,NBA,PG,25,758,77%,22%,1%,,,+5.9,+6.4,43,23,21,6,42,11,314,9,29,https://www.basketball-reference.com/players/c/cartemi01.html
2015-16,24,MIL,NBA,PG,54,1649,99%,1%,,,,-3.5,+0.8,94,38,64,8,64,22,622,18,43,https://www.basketball-reference.com/players/c/cartemi01.html
2016-17,25,CHI,NBA,PG,45,846,71%,29%,1%,,,-0.1,-0.3,38,13,53,6,39,16,268,13,22,https://www.basketball-reference.com/players/c/cartemi01.html
2017-18,26,CHO,NBA,PG,52,835,82%,18%,,,,-2.9,-3.9,32,6,42,8,37,20,276,5,10,https://www.basketball-reference.com/players/c/cartemi01.html
2018-19,27,TOT,NBA,PG,28,372,89%,12%,,,,0.0,-3.2,12,3,21,1,22,8,174,2,8,https://www.basketball-reference.com/players/c/cartemi01.html
2018-19,27,HOU,NBA,PG,16,145,89%,11%,,,,-22.5,-28.6,4,2,13,1,13,3,54,2,4,https://www.basketball-reference.com/players/c/cartemi01.html
2018-19,27,ORL,NBA,PG,12,227,88%,12%,,,,+14.9,+14.7,8,1,8,0,9,5,120,0,4,https://www.basketball-reference.com/players/c/cartemi01.html
2019-20,28,ORL,NBA,SG,45,833,32%,67%,1%,,,+1.8,+3.7,32,14,33,3,47,32,258,13,20,https://www.basketball-reference.com/players/c/cartemi01.html
2017-18,23,LAL,NBA,PG,37,562,77%,23%,1%,,,+0.6,+2.6,31,8,29,0,9,5,175,2,8,https://www.basketball-reference.com/players/c/carusal01.html
2018-19,24,LAL,NBA,PG,25,531,62%,38%,,,,+4.1,+6.8,29,12,33,0,26,10,173,4,18,https://www.basketball-reference.com/players/c/carusal01.html
2019-20,25,LAL,NBA,PG,64,1175,53%,46%,1%,,,+10.4,+7.1,34,15,37,3,34,26,291,9,24,https://www.basketball-reference.com/players/c/carusal01.html
2009-10,21,SAC,NBA,SF,77,1931,,12%,67%,21%,,-3.0,+3.2,39,22,66,13,78,18,206,19,31,https://www.basketball-reference.com/players/c/casspom01.html
2010-11,22,SAC,NBA,SF,71,1702,,6%,92%,3%,,-4.7,+1.9,33,20,46,7,38,12,160,6,20,https://www.basketball-reference.com/players/c/casspom01.html
2011-12,23,CLE,NBA,SF,65,1341,,,99%,1%,,-10.9,-5.9,27,21,57,10,50,6,149,7,33,https://www.basketball-reference.com/players/c/casspom01.html
2012-13,24,CLE,NBA,SF,43,503,,,90%,10%,,-5.7,-0.5,11,6,15,2,21,4,63,1,11,https://www.basketball-reference.com/players/c/casspom01.html
2013-14,25,HOU,NBA,PF,71,1283,,,20%,78%,2%,+5.1,+0.5,29,21,57,8,38,3,210,6,22,https://www.basketball-reference.com/players/c/casspom01.html
2014-15,26,SAC,NBA,SF,67,1416,,2%,69%,28%,,-5.8,-3.1,40,33,50,7,79,1,225,12,34,https://www.basketball-reference.com/players/c/casspom01.html
2015-16,27,SAC,NBA,PF,69,1880,,,34%,66%,1%,+0.4,+6.0,52,22,68,8,72,8,210,17,29,https://www.basketball-reference.com/players/c/casspom01.html
2016-17,28,TOT,NBA,PF,36,643,,,27%,73%,,-7.3,-5.3,7,16,22,3,14,0,87,3,12,https://www.basketball-reference.com/players/c/casspom01.html
2016-17,28,SAC,NBA,PF,22,397,,,39%,60%,1%,-0.6,+3.7,4,9,7,1,10,0,62,3,8,https://www.basketball-reference.com/players/c/casspom01.html
2016-17,28,NOP,NBA,PF,1,24,,,40%,60%,,-23.1,-21.3,0,1,1,1,0,0,0,0,1,https://www.basketball-reference.com/players/c/casspom01.html
2016-17,28,MIN,NBA,PF,13,222,,,3%,97%,,-17.1,-17.0,3,6,14,1,4,0,25,0,3,https://www.basketball-reference.com/players/c/casspom01.html
2017-18,29,GSW,NBA,SF,53,740,,2%,76%,23%,,+4.5,-2.1,20,9,32,5,33,1,114,9,13,https://www.basketball-reference.com/players/c/casspom01.html
2018-19,30,MEM,NBA,SF,36,520,,3%,66%,30%,1%,+0.9,+4.0,11,7,18,1,26,0,58,5,12,https://www.basketball-reference.com/players/c/casspom01.html
2015-16,22,SAC,NBA,C,66,1412,,,,70%,30%,-2.2,+0.9,16,17,78,5,46,4,85,5,22,https://www.basketball-reference.com/players/c/caulewi01.html
2016-17,23,SAC,NBA,C,75,1421,,,,29%,71%,-5.9,-3.0,26,23,87,14,68,4,182,16,33,https://www.basketball-reference.com/players/c/caulewi01.html
2017-18,24,SAC,NBA,C,73,2044,,,,17%,84%,-8.1,-0.8,42,32,95,23,125,7,386,26,68,https://www.basketball-reference.com/players/c/caulewi01.html
2018-19,25,SAC,NBA,C,81,2213,,,,,100%,+0.5,+3.2,30,27,132,11,109,9,458,32,74,https://www.basketball-reference.com/players/c/caulewi01.html
2019-20,26,TOT,NBA,C,54,1097,,,,1%,99%,-5.5,-4.8,13,13,67,7,34,4,165,8,18,https://www.basketball-reference.com/players/c/caulewi01.html
2019-20,26,GSW,NBA,C,41,940,,,,,100%,-7.1,+2.4,12,13,57,5,28,4,141,5,16,https://www.basketball-reference.com/players/c/caulewi01.html
2019-20,26,DAL,NBA,C,13,157,,,,5%,95%,+4.2,-0.7,1,0,10,2,6,0,24,3,2,https://www.basketball-reference.com/players/c/caulewi01.html
2018-19,23,ORL,NBA,PG,4,16,,89%,11%,,,+23.3,+22.4,0,0,0,0,0,0,9,0,0,https://www.basketball-reference.com/players/c/caupatr01.html
2017-18,23,ATL,NBA,PF,39,518,,,1%,78%,21%,-3.7,+2.5,6,3,22,4,8,0,69,2,9,https://www.basketball-reference.com/players/c/cavanty01.html
2018-19,24,UTA,NBA,PF,11,39,,,,98%,2%,-39.5,-45.3,0,1,2,0,1,0,2,0,0,https://www.basketball-reference.com/players/c/cavanty01.html
2004-05,24,LAC,NBA,PG,36,433,99%,1%,,,,-5.5,-5.2,15,4,15,1,7,,108,2,10,https://www.basketball-reference.com/players/c/chalmli01.html
2008-09,22,MIA,NBA,PG,82,2626,97%,4%,,,,+0.4,+0.8,90,43,98,18,71,31,879,17,31,https://www.basketball-reference.com/players/c/chalmma01.html
2009-10,23,MIA,NBA,PG,73,1807,100%,,,,,+0.8,-3.9,58,31,69,18,36,31,544,9,21,https://www.basketball-reference.com/players/c/chalmma01.html
2010-11,24,MIA,NBA,PG,70,1579,99%,1%,,,,+8.9,+0.3,46,22,62,8,13,16,400,1,12,https://www.basketball-reference.com/players/c/chalmma01.html
2011-12,25,MIA,NBA,PG,64,1825,96%,4%,,,,+10.4,+8.7,77,29,60,19,25,19,480,6,18,https://www.basketball-reference.com/players/c/chalmma01.html
2012-13,26,MIA,NBA,PG,77,2068,98%,2%,,,,+14.0,+10.3,78,23,74,7,29,18,606,5,24,https://www.basketball-reference.com/players/c/chalmma01.html
2013-14,27,MIA,NBA,PG,73,2178,80%,20%,,,,+6.9,+3.5,82,48,68,17,71,24,791,15,38,https://www.basketball-reference.com/players/c/chalmma01.html
2014-15,28,MIA,NBA,PG,80,2368,52%,48%,,,,-3.2,-1.1,91,52,95,17,86,39,711,18,42,https://www.basketball-reference.com/players/c/chalmma01.html
2015-16,29,TOT,NBA,PG,61,1373,85%,16%,,,,+2.7,+3.5,63,30,79,8,91,33,525,17,27,https://www.basketball-reference.com/players/c/chalmma01.html
2015-16,29,MIA,NBA,PG,6,120,100%,,,,,+25.1,+23.8,7,1,9,2,2,0,48,0,4,https://www.basketball-reference.com/players/c/chalmma01.html
2015-16,29,MEM,NBA,PG,55,1253,83%,17%,,,,+0.6,+4.3,56,29,70,6,89,33,477,17,23,https://www.basketball-reference.com/players/c/chalmma01.html
2017-18,31,MEM,NBA,PG,66,1421,94%,6%,,,,-2.8,+6.0,62,24,70,18,48,33,453,8,32,https://www.basketball-reference.com/players/c/chalmma01.html
2007-08,20,NYK,NBA,SF,35,685,,11%,53%,30%,6%,-6.3,+1.3,7,4,50,7,28,1,75,6,8,https://www.basketball-reference.com/players/c/chandwi01.html
2008-09,21,NYK,NBA,SF,82,2735,,18%,55%,26%,,-4.0,-4.0,56,30,164,19,104,13,416,30,43,https://www.basketball-reference.com/players/c/chandwi01.html
2009-10,22,NYK,NBA,SG,65,2320,,55%,41%,3%,,-2.6,+3.0,28,29,106,28,79,9,334,21,42,https://www.basketball-reference.com/players/c/chandwi01.html
2010-11,23,TOT,NBA,SF,72,2401,,11%,74%,14%,,+4.0,+1.3,33,33,128,16,73,4,289,20,36,https://www.basketball-reference.com/players/c/chandwi01.html
2010-11,23,NYK,NBA,SF,51,1759,,7%,75%,17%,,+2.7,+2.9,22,22,100,11,52,3,214,13,26,https://www.basketball-reference.com/players/c/chandwi01.html
2010-11,23,DEN,NBA,SF,21,642,,23%,71%,6%,,+7.5,+2.9,11,11,28,5,21,1,75,7,10,https://www.basketball-reference.com/players/c/chandwi01.html
2011-12,24,DEN,NBA,SF,8,215,,,87%,13%,,-4.7,-8.6,8,3,9,4,6,1,41,2,4,https://www.basketball-reference.com/players/c/chandwi01.html
2012-13,25,DEN,NBA,PF,43,1079,,,12%,86%,2%,+8.9,+5.0,9,19,58,16,45,1,143,13,30,https://www.basketball-reference.com/players/c/chandwi01.html
2013-14,26,DEN,NBA,SF,62,1927,,6%,83%,11%,,-4.8,-5.1,31,16,97,17,63,2,266,13,32,https://www.basketball-reference.com/players/c/chandwi01.html
2014-15,27,DEN,NBA,SF,78,2471,,5%,85%,10%,,-4.7,-2.3,43,26,100,18,67,8,322,19,48,https://www.basketball-reference.com/players/c/chandwi01.html
2016-17,29,DEN,NBA,SF,71,2197,,1%,79%,20%,,-1.1,-2.6,40,32,95,17,83,2,359,34,36,https://www.basketball-reference.com/players/c/chandwi01.html
2017-18,30,DEN,NBA,SF,74,2346,,,68%,31%,,+1.6,+0.9,38,30,67,11,54,4,403,14,24,https://www.basketball-reference.com/players/c/chandwi01.html
2018-19,31,TOT,NBA,"PF,SF",51,1177,,,17%,81%,3%,+4.3,+2.8,27,6,53,7,10,5,192,3,7,https://www.basketball-reference.com/players/c/chandwi01.html
2018-19,31,PHI,NBA,PF,36,951,,,9%,88%,3%,+7.9,+6.5,23,6,42,5,7,5,168,2,6,https://www.basketball-reference.com/players/c/chandwi01.html
2018-19,31,LAC,NBA,SF,15,226,,,51%,48%,1%,-10.1,-11.8,4,0,11,2,3,0,24,1,1,https://www.basketball-reference.com/players/c/chandwi01.html
2019-20,32,BRK,NBA,PF,35,734,,1%,21%,75%,3%,-7.0,-8.0,11,7,46,5,9,1,99,2,4,https://www.basketball-reference.com/players/c/chandwi01.html
2018-19,23,CHO,NBA,PG,1,8,63%,37%,,,,-20.0,-18.7,0,0,0,0,0,0,3,0,1,https://www.basketball-reference.com/players/c/chealjo01.html
2019-20,24,CHO,NBA,PG,4,33,100%,,,,,-22.6,-15.7,1,0,1,0,1,0,2,0,1,https://www.basketball-reference.com/players/c/chealjo01.html
2019-20,24,NOP,NBA,PF,4,51,,,33%,67%,1%,-24.5,-23.5,1,0,5,1,0,0,7,0,0,https://www.basketball-reference.com/players/c/cheatzy01.html
2014-15,23,CLE,NBA,PG,8,69,100%,,,,,-4.5,-9.2,3,0,6,1,2,1,17,0,2,https://www.basketball-reference.com/players/c/cherrwi01.html
2004-05,21,ATL,NBA,SG,80,2376,8%,66%,25%,1%,,-10.3,+0.9,48,38,99,11,95,,329,19,75,https://www.basketball-reference.com/players/c/childjo01.html
2005-06,22,ATL,NBA,SF,74,2249,,46%,52%,2%,,-4.5,+2.0,39,32,86,16,89,8,299,19,49,https://www.basketball-reference.com/players/c/childjo01.html
2006-07,23,ATL,NBA,SG,55,2024,16%,67%,16%,1%,,-2.6,+5.5,23,24,56,15,101,9,277,28,56,https://www.basketball-reference.com/players/c/childjo01.html
2007-08,24,ATL,NBA,SF,76,2274,,21%,74%,5%,,-2.7,-1.6,35,29,67,18,137,6,257,32,66,https://www.basketball-reference.com/players/c/childjo01.html
2010-11,27,PHO,NBA,SG,54,894,3%,50%,46%,1%,,-6.1,-6.8,17,15,40,5,29,5,98,9,23,https://www.basketball-reference.com/players/c/childjo01.html
2011-12,28,PHO,NBA,SF,34,491,,,97%,3%,,-5.0,-5.5,5,2,22,0,1,3,79,0,4,https://www.basketball-reference.com/players/c/childjo01.html
2012-13,29,BRK,NBA,SF,14,100,,7%,82%,11%,,-6.5,-8.7,0,0,2,0,1,1,11,0,0,https://www.basketball-reference.com/players/c/childjo01.html
2013-14,30,NOP,NBA,SF,4,24,,,84%,16%,,+29.9,+32.7,0,1,0,0,0,0,4,0,0,https://www.basketball-reference.com/players/c/childjo01.html
2018-19,23,HOU,NBA,PG,7,33,100%,,,,,-18.9,-24.1,1,0,1,0,0,0,10,0,1,https://www.basketball-reference.com/players/c/chiozch01.html
2019-20,24,TOT,NBA,PG,28,401,100%,,,,,+10.6,+14.0,23,6,10,2,3,7,208,1,7,https://www.basketball-reference.com/players/c/chiozch01.html
2019-20,24,WAS,NBA,PG,10,123,100%,,,,,+18.6,+24.0,6,3,2,0,0,0,71,0,4,https://www.basketball-reference.com/players/c/chiozch01.html
2019-20,24,BRK,NBA,PG,18,278,100%,,,,,+7.2,+8.5,17,3,8,2,3,7,137,1,3,https://www.basketball-reference.com/players/c/chiozch01.html
2016-17,19,PHO,NBA,PF,82,1743,,,4%,83%,13%,-10.7,-8.5,37,31,124,26,74,23,124,16,55,https://www.basketball-reference.com/players/c/chrisma01.html
2017-18,20,PHO,NBA,PF,72,1527,,,,87%,13%,-9.4,+0.3,49,20,94,28,62,2,192,10,42,https://www.basketball-reference.com/players/c/chrisma01.html
2018-19,21,TOT,NBA,PF,43,499,,,,55%,46%,-18.0,-16.6,11,4,45,11,20,3,56,3,20,https://www.basketball-reference.com/players/c/chrisma01.html
2018-19,21,HOU,NBA,PF,16,104,,,,24%,76%,-9.2,-14.6,3,2,7,5,4,1,15,1,4,https://www.basketball-reference.com/players/c/chrisma01.html
2018-19,21,CLE,NBA,PF,27,395,,,,63%,38%,-20.4,-11.5,8,2,38,6,16,2,41,2,16,https://www.basketball-reference.com/players/c/chrisma01.html
2019-20,22,GSW,NBA,PF,59,1196,,,,3%,97%,-9.0,-0.2,29,17,57,21,68,7,270,12,23,https://www.basketball-reference.com/players/c/chrisma01.html
2013-14,27,PHO,NBA,SF,31,198,,33%,59%,8%,,-4.5,-7.4,2,2,8,0,9,1,19,0,4,https://www.basketball-reference.com/players/c/chrisdi01.html
2015-16,24,IND,NBA,PF,1,6,,,49%,51%,,-83.3,-85.4,0,0,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/c/chrisra01.html
2016-17,25,IND,NBA,PF,29,219,,,,62%,38%,-9.2,-9.6,0,3,15,5,12,3,8,1,6,https://www.basketball-reference.com/players/c/chrisra01.html
2016-17,24,OKC,NBA,PG,64,973,94%,6%,,,,-6.5,-9.2,24,8,33,5,12,2,305,3,12,https://www.basketball-reference.com/players/c/chrisse01.html
2014-15,26,UTA,NBA,SG,4,29,,100%,,,,-28.6,-29.0,1,0,3,0,0,0,0,0,2,https://www.basketball-reference.com/players/c/chrispa01.html
2009-10,22,PHO,NBA,PF,51,383,,,10%,71%,20%,-2.6,-9.0,14,6,19,1,16,4,50,0,13,https://www.basketball-reference.com/players/c/clarkea01.html
2010-11,23,TOT,NBA,SF,42,464,,,23%,76%,1%,-4.2,-7.2,10,10,23,1,22,3,20,5,15,https://www.basketball-reference.com/players/c/clarkea01.html
2010-11,23,PHO,NBA,SF,9,72,,,62%,35%,4%,+4.8,+5.7,1,0,2,0,4,0,8,0,3,https://www.basketball-reference.com/players/c/clarkea01.html
2010-11,23,ORL,NBA,SF,33,392,,,16%,83%,,-6.0,-13.4,9,10,21,1,18,3,12,5,12,https://www.basketball-reference.com/players/c/clarkea01.html
2011-12,24,ORL,NBA,PF,45,559,,,6%,87%,7%,-14.5,-18.7,6,10,40,6,13,4,46,1,14,https://www.basketball-reference.com/players/c/clarkea01.html
2012-13,25,LAL,NBA,PF,59,1363,,,7%,74%,19%,-2.0,-5.6,29,19,55,5,35,2,163,7,30,https://www.basketball-reference.com/players/c/clarkea01.html
2013-14,26,TOT,NBA,PF,54,768,,,2%,91%,7%,-8.3,-6.7,13,8,45,2,17,2,38,2,15,https://www.basketball-reference.com/players/c/clarkea01.html
2013-14,26,CLE,NBA,PF,45,698,,,2%,92%,7%,-10.1,-8.1,12,8,41,2,12,1,33,2,15,https://www.basketball-reference.com/players/c/clarkea01.html
2013-14,26,NYK,NBA,PF,9,70,,,7%,81%,12%,+9.8,+11.1,1,0,4,0,5,1,5,0,0,https://www.basketball-reference.com/players/c/clarkea01.html
2014-15,27,BRK,NBA,PF,10,93,,,,94%,6%,-13.6,-10.7,1,3,7,1,2,0,7,0,0,https://www.basketball-reference.com/players/c/clarkea01.html
2018-19,24,HOU,NBA,PF,51,641,,,13%,71%,17%,+1.2,-4.5,5,1,31,0,3,7,48,2,3,https://www.basketball-reference.com/players/c/clarkga01.html
2019-20,25,TOT,NBA,"PF,SF",42,567,,,6%,89%,5%,-3.3,-4.7,5,3,29,1,5,3,43,2,1,https://www.basketball-reference.com/players/c/clarkga01.html
2019-20,25,HOU,NBA,PF,18,212,,,4%,86%,10%,+3.4,+0.5,1,1,16,0,3,0,32,1,1,https://www.basketball-reference.com/players/c/clarkga01.html
2019-20,25,ORL,NBA,SF,24,355,,,7%,91%,2%,-7.5,-7.2,4,2,13,1,2,3,11,1,0,https://www.basketball-reference.com/players/c/clarkga01.html
2013-14,22,UTA,NBA,SG,23,172,9%,76%,15%,,,+4.3,+12.8,8,1,17,1,1,0,32,0,5,https://www.basketball-reference.com/players/c/clarkia01.html
2014-15,23,TOT,NBA,SG,30,192,23%,75%,2%,,,-9.1,-7.4,5,4,9,0,3,1,30,1,3,https://www.basketball-reference.com/players/c/clarkia01.html
2014-15,23,UTA,NBA,SG,23,161,23%,75%,2%,,,-11.5,-12.2,4,3,6,0,2,0,25,1,3,https://www.basketball-reference.com/players/c/clarkia01.html
2014-15,23,DEN,NBA,SG,7,31,23%,77%,,,,+1.7,+5.6,1,1,3,0,1,1,5,0,0,https://www.basketball-reference.com/players/c/clarkia01.html
2015-16,24,GSW,NBA,SG,66,578,48%,52%,1%,,,-6.3,-20.2,20,19,28,2,9,1,155,2,11,https://www.basketball-reference.com/players/c/clarkia01.html
2016-17,25,GSW,NBA,SG,77,1137,30%,63%,7%,,,+2.7,-12.6,33,11,43,3,19,4,205,7,24,https://www.basketball-reference.com/players/c/clarkia01.html
2017-18,26,NOP,NBA,SG,74,1455,52%,48%,1%,,,+1.4,-0.7,35,13,57,2,18,8,255,4,27,https://www.basketball-reference.com/players/c/clarkia01.html
2018-19,27,NOP,NBA,SG,60,973,44%,51%,5%,,,-3.2,-2.5,27,21,38,6,9,5,210,2,21,https://www.basketball-reference.com/players/c/clarkia01.html
2019-20,23,MEM,NBA,PF,58,1300,,,23%,71%,6%,-0.2,+0.8,21,14,55,12,54,6,182,19,20,https://www.basketball-reference.com/players/c/clarkbr01.html
2015-16,23,BOS,NBA,SF,3,6,,,,100%,,+22.7,+19.5,1,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/c/clarkco01.html
2014-15,22,LAL,NBA,PG,59,1476,65%,34%,1%,,,-8.9,-2.8,35,38,42,10,67,6,454,15,39,https://www.basketball-reference.com/players/c/clarkjo01.html
2015-16,23,LAL,NBA,SG,79,2552,3%,96%,1%,,,-12.5,-6.3,55,45,68,17,83,13,450,16,87,https://www.basketball-reference.com/players/c/clarkjo01.html
2016-17,24,LAL,NBA,SG,82,2397,8%,78%,14%,,,-8.8,-4.2,83,45,47,10,77,8,477,22,58,https://www.basketball-reference.com/players/c/clarkjo01.html
2017-18,25,TOT,NBA,SG,81,1888,51%,46%,3%,,,-1.2,-1.2,55,41,29,10,74,10,519,27,51,https://www.basketball-reference.com/players/c/clarkjo01.html
2017-18,25,LAL,NBA,SG,53,1256,49%,48%,3%,,,-1.4,+0.2,48,27,18,6,51,6,401,20,36,https://www.basketball-reference.com/players/c/clarkjo01.html
2017-18,25,CLE,NBA,SG,28,632,56%,41%,3%,,,-0.8,-2.1,7,14,11,4,23,4,118,7,15,https://www.basketball-reference.com/players/c/clarkjo01.html
2018-19,26,CLE,NBA,SG,81,2214,6%,83%,11%,,,-8.4,+4.0,63,44,38,16,87,10,486,22,55,https://www.basketball-reference.com/players/c/clarkjo01.html
2019-20,27,TOT,NBA,SG,71,1705,5%,82%,13%,,,-0.2,+3.2,38,31,44,11,71,4,341,25,52,https://www.basketball-reference.com/players/c/clarkjo01.html
2019-20,27,CLE,NBA,SG,29,666,2%,89%,8%,1%,,-6.3,+2.2,21,9,12,3,37,1,174,15,22,https://www.basketball-reference.com/players/c/clarkjo01.html
2019-20,27,UTA,NBA,SG,42,1039,7%,77%,16%,,,+3.6,+1.9,17,22,32,8,34,3,167,10,30,https://www.basketball-reference.com/players/c/clarkjo01.html
2017-18,24,DAL,NBA,SG,7,64,,87%,13%,,,+13.1,+16.9,2,0,3,0,1,2,9,0,0,https://www.basketball-reference.com/players/c/clavegi01.html
2012-13,24,POR,NBA,SF,49,812,,,81%,19%,,-7.1,-4.4,21,16,39,0,15,3,94,4,12,https://www.basketball-reference.com/players/c/clavevi01.html
2013-14,25,POR,NBA,SF,21,184,,,4%,82%,14%,+7.1,+3.4,7,2,7,1,3,1,27,1,2,https://www.basketball-reference.com/players/c/clavevi01.html
2014-15,26,POR,NBA,SF,10,76,,,5%,95%,,+16.7,+12.7,3,1,9,0,0,1,2,0,2,https://www.basketball-reference.com/players/c/clavevi01.html
